user_id,posted,item_id,recommend,sentiment_analysis
Darkness211,2015-12-04,419070,True,2
scummyladsRus,2015-12-04,409160,True,1
76561198064542039,2015-12-04,207610,True,0
xoffy,2015-12-04,225540,True,2
SomeGuyThatPlaysGames,2015-12-04,227940,True,2
76561198064542039,2015-12-04,241930,True,0
NotRoyston,2015-12-04,417860,True,2
McCatson,2015-12-04,400240,True,1
76561198064542039,2015-12-04,102500,True,2
76561198058988942,2015-12-04,215256,True,2
76561198045470612,2015-12-04,287290,True,2
76561198079671154,2015-12-04,237110,True,1
max10,2015-12-04,337320,True,2
TheUltimateNetwork,2015-12-04,252950,True,1
76561198045470612,2015-12-04,221040,True,2
76561198068900778,2015-12-04,377160,True,1
76561198062267241,2015-12-04,383580,True,0
76561198070072786,2015-12-04,417860,True,0
76561198064394417,2015-12-04,17390,True,1
76561198079333907,2015-12-04,291550,True,1
76561198067285046,2015-12-04,423880,True,2
76561198072747255,2015-12-04,730,True,2
76561198051454344,2015-12-04,360740,True,2
76561198026239418,2015-12-04,415420,True,2
purestformation,2015-12-04,225540,True,0
JazzyS465,2015-12-04,730,True,2
putisspencerhere,2014-12-04,239070,False,0
putisspencerhere,2014-12-04,252490,False,2
76561198018469813,2014-12-04,218620,False,2
proletar666,2014-12-04,258180,True,2
maresco2,2014-12-04,570,True,1
zealix,2014-12-04,263440,False,1
somanyinstructions,2014-12-04,220200,True,0
Pink_Gib,2014-12-04,22380,True,0
bobofofo,2014-12-04,304930,True,2
putisspencerhere,2014-12-04,17410,False,0
funkyotc,2014-12-04,289650,True,2
76561198081530243,2014-12-04,570,True,2
76561198067439454,2014-12-04,330840,True,2
putisspencerhere,2014-12-04,248820,False,1
1snap,2014-12-04,212480,True,0
76561198083104626,2014-12-04,4920,False,1
76561198107177722,2014-12-04,204360,True,1
SadHon127Steam,2014-12-04,440,True,2
76561198086119658,2014-12-04,311140,False,0
GodsAsssassin24,2014-12-04,293560,False,0
76561198062816128,2014-12-04,241600,True,1
LordMinion777,2014-12-04,207140,False,0
113595,2014-12-04,274190,True,2
76561198020246111,2014-12-04,209000,True,2
76561198083104626,2014-12-04,203160,True,1
76561198081711671,2014-12-04,219740,True,2
LoiroG,2014-12-04,206210,True,1
anotherfuckingdeejay,2014-12-04,306830,False,2
khaye9,2014-12-04,440,True,0
76561198142606609,2014-12-04,268050,True,0
76561198105170325,2014-12-04,570,True,1
76561198061256643,2014-12-04,263300,True,1
76561198065795972,2014-12-04,8930,True,1
spicydoggomemes,2014-12-04,72850,True,2
76561198142646079,2014-12-04,224260,True,2
76561198099350431,2014-12-04,50130,True,2
Ulrikk,2014-12-04,304930,True,0
76561198043920464,2014-12-04,4000,True,2
44579,2014-12-04,440,True,2
dijakeplays,2014-12-04,321360,True,2
76561198083104626,2014-12-04,10680,True,1
76561198089032867,2014-12-04,242760,True,2
Mondrow20,2014-12-04,440,True,2
76561198058424536,2014-12-04,304930,True,1
76561198069747054,2014-12-04,270550,True,2
infin15,2014-12-04,212680,True,0
infin15,2014-12-04,225260,True,1
DANKWEEDAYEM8,2014-12-04,220050,False,0
76561198025976606,2014-12-04,218230,True,0
DANKWEEDAYEM8,2014-12-04,113420,True,2
PlushTurtle,2013-12-04,35450,True,2
PlushTurtle,2013-12-04,224260,True,2
Dessicrater,2013-12-04,211820,True,2
moxxi2050,2013-12-04,225140,True,1
NachoOchoa,2013-12-04,51100,True,1
altoryu,2013-12-04,241600,True,2
76561198091868909,2013-12-04,440,True,2
generalstubbs,2013-12-04,57690,True,2
NinjaPrei,2013-12-04,4000,True,1
76561198088003895,2013-12-04,51100,True,1
76561198079803067,2013-12-04,230410,True,2
PlushTurtle,2013-12-04,4920,True,2
dynamoburrito,2013-12-04,200260,True,0
76561198069628153,2013-12-04,218620,True,2
BleachedBatman,2013-12-04,211820,True,2
76561198099667653,2013-12-04,440,True,1
76561198070475435,2013-12-04,230050,True,2
Lavaginator,2013-12-04,207140,False,1
76561198101976562,2013-12-04,238960,True,2
76561198106003419,2013-12-04,4000,True,1
maculain,2013-12-04,17410,True,1
76561198093986319,2013-12-04,24240,True,0
PlushTurtle,2013-12-04,550,True,2
PlushTurtle,2013-12-04,1250,True,2
76561198041236811,2013-12-04,113400,True,2
76561198071442543,2013-12-04,218620,True,2
mesmic13,2013-12-04,204300,True,2
christian22,2013-12-04,206210,True,2
TPndaMn,2013-12-04,99900,True,2
exLightning,2013-12-04,35720,True,2
LOLBITCHS,2013-12-04,4000,True,2
kharr999,2013-12-04,248650,True,2
0854029092,2013-12-04,440,True,1
gordan_freeman,2013-12-04,219640,True,0
76561198068232371,2013-12-04,4000,True,1
76561198010797312,2013-12-04,230410,True,2
76561198074111910,2013-12-04,209870,True,2
ethanol10,2013-12-04,220,True,2
76561198002610796,2013-12-04,50130,True,2
swaggggggg,2013-12-04,238960,True,2
thatdamnplayer,2013-12-04,51100,False,2
esem88,2013-12-04,4920,True,2
76561198097208062,2013-12-04,4000,True,2
joex10,2013-12-04,7940,True,1
PlushTurtle,2013-12-04,226700,False,0
MonsterEnergy-Prd,2013-12-04,200210,True,1
PlushTurtle,2013-12-04,8190,True,2
76561198071862339,2013-12-04,51100,True,2
elblankazo,2013-12-04,440,True,1
bohgeraltofrivia,2013-12-04,259700,True,2
76561198050251472,2013-12-04,242050,True,2
Gemini_Tiw,2013-12-04,261980,False,1
091263,2013-12-04,3483,True,1
anonymousHQ101,2013-12-04,550,True,2
Nozomikat,2013-12-04,210770,True,0
76561198080075902,2013-12-04,224260,True,1
magically,2013-12-04,220240,True,2
magically,2013-12-04,238960,True,2
deathhead,2013-12-04,570,False,0
magically,2013-12-04,4760,True,2
81334062,2013-12-04,440,True,0
denglong,2013-12-04,203160,True,1
nerohellgate,2013-12-04,224260,True,1
ringostingo,2013-12-04,45100,True,2
magically,2013-12-04,203140,True,2
bobibonk,2013-12-04,105600,True,2
prohan,2013-12-04,38720,True,2
76561198081123473,2013-12-04,206500,True,0
Nozomikat,2013-12-04,91310,True,2
76561198058703587,2013-12-04,440,True,2
Dark_samaCH_PONY,2013-12-04,1840,True,2
ReverseHotel,2013-12-04,211820,True,0
MurderTimeFunTime,2013-12-04,202170,True,2
impurepaladin,2013-12-04,48700,True,2
CptDeadfire,2013-12-04,105600,True,1
kab4002,2013-12-04,440,True,2
pineapple671,2013-12-04,4000,True,2
matt1255555,2013-12-04,13230,True,0
Yuriss,2013-12-04,4000,True,1
76561198072628860,2013-12-04,11020,True,2
GuruHumdyMumdy,2013-12-04,208090,True,2
JERJERJERJER,2013-12-04,440,True,1
dankafiinet,2013-12-04,12100,True,2
76561198044120729,2013-12-04,4000,True,2
76561198062810583,2013-12-04,41500,True,2
coil71,2013-12-04,230410,True,1
76561198047316723,2013-12-04,570,True,2
76561198094106185,2013-12-04,630,True,2
76561197974172778,2013-12-04,212160,True,2
Bluegills,2012-12-04,13210,True,2
x3nocrat3s,2012-12-04,570,True,2
Shufflerpwn,2011-12-04,570,True,0
210396,2011-12-04,72850,True,2
XuMeneghel,2015-12-31,42680,True,1
76561198182154914,2015-12-31,8930,True,2
76561198046109277,2015-12-31,418300,True,2
itscriddle,2015-12-31,209870,True,2
Turtleeex3,2015-12-31,45760,True,0
76561198051911068,2015-12-31,252490,True,2
9NVCV,2015-12-31,219640,True,1
76561198059346705,2015-12-31,72850,True,2
TheDecapotato,2015-12-31,248820,True,2
76561198073664669,2015-12-31,291550,True,1
Kipikinson,2015-12-31,201810,True,2
opw,2015-12-31,730,False,2
iSkulz,2015-12-31,393380,True,2
76561198046762243,2015-12-31,730,True,2
76561198073916938,2015-12-31,235460,True,1
76561198053674558,2015-12-31,8930,True,1
GGguy,2015-12-31,263100,True,1
tadlicated,2015-12-31,206500,True,2
HostileTemper,2015-12-31,207140,True,2
LummusMaximus,2015-12-31,235780,True,2
majin_boo123,2015-12-31,234710,False,1
sgtion,2015-12-31,730,True,2
99089908,2015-12-31,346110,True,2
Pun123,2015-12-31,6060,True,2
kineticvine,2015-12-31,620,True,1
76561198057451875,2015-12-31,369200,True,2
Reggit,2015-12-31,239350,True,0
76561198068717523,2015-12-31,339800,True,1
76561198062396491,2015-12-31,359050,False,0
tundersky,2015-12-31,233250,True,0
76561198068855801,2015-12-31,266010,True,0
zuzuga2003,2015-12-31,4000,True,1
Luckless_Romance,2015-12-31,402180,True,0
thadvious,2015-12-31,330840,True,0
practicalmeme,2015-12-31,249050,True,1
indyGeneZ,2015-12-31,322330,True,1
GOLDENFREDRICKSTAR,2015-12-31,730,True,2
Parappatherapperisbest,2015-12-31,391540,True,0
76561198078377030,2015-12-31,440,True,1
76561198074965973,2015-12-31,231430,True,2
76561198026091900,2015-12-31,415420,True,1
76561198090478432,2015-12-31,32430,True,1
76561198077596124,2015-12-31,224540,False,2
76561198079033916,2015-12-31,730,True,2
76561198094032017,2015-12-31,730,True,2
76561198073209907,2015-12-31,219740,True,2
AvatarICEMAN,2015-12-31,212070,True,2
MineRender000,2015-12-31,218620,True,2
Strain-Dreading-steak,2015-12-31,303210,True,2
76561197970812298,2015-12-31,292030,True,2
76561198051820003,2015-12-31,377160,True,0
DoubleScissors,2015-12-31,274170,True,0
76561198107922675,2015-12-31,223710,True,0
rookynightwing,2015-12-31,236690,True,1
DrSparkle,2015-12-31,340150,False,0
ashley1222,2015-12-31,4000,True,1
76561198088486552,2015-12-31,4000,True,2
HazardousRusty,2015-12-31,393420,True,0
vexisprime,2015-12-31,8850,True,0
Le-Mocha,2015-12-31,202170,True,2
1snap,2015-12-31,242760,True,2
ComputerTheGamer,2015-12-31,271590,True,1
1snap,2015-12-31,219640,True,2
Hamticipation,2015-12-31,384020,True,1
mewmeowmeowmew,2015-12-31,391460,True,2
76561198071815954,2015-12-31,17410,True,2
neojaeger,2015-12-31,304930,True,0
RforRice,2015-12-31,284160,True,0
AnOfficialPanda,2015-12-31,239140,True,2
alexkoolkid,2015-12-31,730,True,1
d1kitty,2015-12-31,570,False,0
PuggyYo,2015-12-31,4000,True,2
76561198018739984,2015-12-31,230410,True,2
BadMadMurphy,2015-12-31,4000,True,2
76561198009133922,2015-12-31,346110,True,2
76561198037738584,2015-12-31,730,True,0
jackthesexybeast,2014-12-31,47890,True,2
thomasonefoot,2014-12-31,218620,True,2
76561198086498571,2014-12-31,234670,True,0
pon2543007,2014-12-31,248610,True,1
bloodspilla,2014-12-31,251570,False,0
76561198076717446,2014-12-31,218620,True,2
76561198076717446,2014-12-31,261640,True,2
76561198050351207,2014-12-31,730,True,2
76561198075252558,2014-12-31,8870,True,2
76561198102241733,2014-12-31,550,True,2
76561198093179649,2014-12-31,242760,True,2
lachyS,2014-12-31,227300,True,2
76561198049711406,2014-12-31,7670,True,2
ThePhantomoftheDamned,2014-12-31,218620,True,2
76561198053675394,2014-12-31,204300,True,2
SpectreFoung,2014-12-31,282070,True,2
76561198020246111,2014-12-31,222900,True,1
76561198008267403,2014-12-31,10500,True,2
76561197963397231,2014-12-31,49520,True,2
Namboku,2014-12-31,218620,True,2
porqueyu,2014-12-31,302830,False,1
e-a-g-l-e-s_eagles,2014-12-31,34900,True,2
SakifX9,2014-12-31,307070,True,0
76561198049614185,2014-12-31,244450,True,0
Black_Dawn,2014-12-31,63710,True,1
76561198056590465,2014-12-31,250900,True,2
RAFFRO,2014-12-31,620,True,0
01189958889189157253,2014-12-31,244850,True,2
Dankest-Meme,2014-12-31,39000,True,1
jtwh,2014-12-31,295550,True,2
TetrisIsUnrealistic,2014-12-31,241930,True,0
Xemmedi,2014-12-31,730,True,2
Huntux915,2014-12-31,236390,True,2
pancakesss,2014-12-31,72850,True,2
algojo,2014-12-31,233150,True,1
OrientalGaming,2014-12-31,248820,True,2
76561198045604407,2014-12-31,440,True,2
76561198057093397,2014-12-31,248820,True,2
76561198068596019,2014-12-31,730,True,2
dafishguy,2014-12-31,313160,True,1
SilencerLX,2014-12-31,241930,True,2
RagelessGamer,2014-12-31,221910,True,2
flatwhite,2014-12-31,440,False,2
alexmr19,2014-12-31,306020,True,1
76561198055604266,2014-12-31,228380,False,0
superkingofthings,2014-12-31,245760,False,0
SuperVegito45,2014-12-31,730,True,2
FrostyBlizzard,2014-12-31,96100,True,2
Hound-Kun,2014-12-31,333600,True,1
Clinkzton,2014-12-31,207140,True,2
76561198047679159,2014-12-31,214950,True,2
76561198047679159,2014-12-31,15320,True,2
76561198095959526,2014-12-31,242760,True,0
FatPimp,2014-12-31,1520,True,1
76561198031532032,2014-12-31,211420,False,0
Clinkzton,2014-12-31,105600,True,2
Clinkzton,2014-12-31,22370,True,0
fpstheroamer,2014-12-31,304930,True,0
76561198069758759,2014-12-31,22380,True,2
twan-newn,2014-12-31,400,True,2
76561198081631721,2014-12-31,286160,True,1
76561198055527607,2014-12-31,7670,True,2
76561198085457850,2014-12-31,1840,True,2
samuelx5,2014-12-31,72850,True,2
76561198054767146,2013-12-31,3910,True,0
arcuezon,2013-12-31,400,True,2
POOFTARINO,2013-12-31,8190,True,2
76561198054767146,2013-12-31,220900,True,1
76561198067361221,2013-12-31,242700,True,2
Rotinaj,2013-12-31,252490,True,0
Smithagent,2013-12-31,105600,True,2
76561198026400898,2013-12-31,570,True,2
coolvibesandchill,2013-12-31,204300,True,1
76561198044353999,2013-12-31,730,True,2
76561198051317854,2013-12-31,211420,True,2
tdog486,2013-12-31,222730,True,0
76561198090921255,2013-12-31,550,True,1
freehats,2013-12-31,218620,True,2
Fadingblaze,2013-12-31,440,True,2
76561198064398157,2013-12-31,570,True,1
FunkMeister1,2013-12-31,233250,True,2
76561198031663320,2013-12-31,200510,True,2
76561198088655268,2013-12-31,44350,True,2
john117777688888,2013-12-31,240,True,2
zenrosmc,2013-12-31,620,True,1
76561198025244374,2013-12-31,72850,True,2
_Harbinger_,2013-12-31,72850,True,2
epicbumface,2013-12-31,12210,True,2
76561198014910012,2013-12-31,252490,True,2
beautifulgu00d,2013-12-31,209080,False,0
kiezi101,2013-12-31,250320,True,2
76561198039881593,2013-12-31,211820,True,1
SgazyRQ,2013-12-31,221910,True,2
76561198023524407,2013-12-31,8870,True,2
gommbamario,2013-12-31,550,True,2
snoe,2013-12-31,214560,True,2
76561198115520810,2013-12-31,440,True,2
tdog486,2013-12-31,48700,True,2
tdog486,2013-12-31,550,True,2
tdog486,2013-12-31,10500,True,2
TheGameAndWatch,2013-12-31,550,True,0
36_T,2013-12-31,224260,True,0
datprofiledoe,2013-12-31,570,True,1
76561198072812024,2013-12-31,8930,True,1
datprofiledoe,2013-12-31,440,True,2
Jak_L,2013-12-31,40800,True,0
76561198003855855,2013-12-31,250420,True,2
76561198066969630,2013-12-31,50300,True,2
PezzaPerry,2013-12-31,218620,True,2
76561198081460850,2013-12-31,730,True,1
76561198071657521,2013-12-31,206210,True,1
76561198065634162,2013-12-31,440,True,2
76561198053180471,2013-12-31,211820,True,2
themajesticlemon,2013-12-31,205080,False,0
76561198081530329,2013-12-31,47410,True,1
AceCSGO,2013-12-31,730,True,2
76561198111542788,2013-12-31,105600,True,2
MrHappyTrees,2013-12-31,730,True,2
Spasticmario,2013-12-31,280,True,2
Spasticmario,2013-12-31,70,True,0
themajesticlemon,2013-12-31,33230,True,2
TheThirdHalf,2013-12-31,221640,True,2
sparkmastertape,2013-12-31,730,True,1
apocalypticgaming,2013-12-31,4000,True,2
76561198062454216,2013-12-31,42160,True,2
ecguymer,2013-12-31,250500,True,1
karlmarx420,2013-12-31,211820,True,2
76561198086348166,2013-12-31,570,True,2
JOSAKURA,2013-12-31,440,True,2
76561198089665351,2013-12-31,221100,True,2
76561198071318209,2013-12-31,440,True,2
JustGetShrektGaming,2013-12-31,440,True,2
76561198083857294,2013-12-31,12120,True,2
76561198069751836,2013-12-31,440,True,2
hammyhamm,2013-12-31,221100,True,1
76561198069548029,2013-12-31,239350,True,1
miniondemarco,2013-12-31,20,False,2
tdog486,2013-12-31,34330,True,2
2390746539217,2013-12-31,105600,True,0
jeffjose,2013-12-31,17470,True,1
downedpanda,2013-12-31,221640,True,0
MrCucumberSauce,2013-12-31,221100,True,2
sasnapper,2013-12-31,238320,True,0
ItsMalvi,2013-12-31,218230,True,2
123456789diamond987654321,2013-12-31,227300,True,2
MonsOlympus,2013-12-31,228300,True,2
woola,2013-12-31,211820,True,2
FatCatJohnny,2013-12-31,227300,True,0
happyturtleleader,2013-12-31,211420,True,1
76561198067315765,2013-12-31,259080,False,0
MrAH2010,2013-12-31,8930,True,2
GetSnitchedOn,2013-12-31,220,True,2
vagatarian2,2013-12-31,205100,True,1
raccoonsunite,2013-12-31,218620,True,2
cacador_br,2013-12-31,4000,True,1
terrill000,2013-12-31,8930,True,0
naser9930,2013-12-31,220,True,1
5400540054005400,2013-12-31,4700,True,2
mercuryr,2013-12-31,239820,True,2
noizypuppy,2013-12-31,223810,True,0
76561198040602090,2013-12-31,6000,True,0
76561198040602090,2013-12-31,6060,True,2
aethelbert0,2013-12-31,221100,True,1
76561198040602090,2013-12-31,247730,True,2
Sniper64824,2013-12-31,224600,True,0
melanophile,2013-12-31,4000,True,2
jaumzituo,2013-12-31,570,True,1
Striker146,2013-12-31,203290,True,2
TSGStosh,2013-12-31,8930,True,2
theoneandonlysketchy,2013-12-31,252490,True,2
76561198065338485,2013-12-31,4000,True,2
9876565434213034323,2013-12-31,218620,True,1
76561198054622453,2013-12-31,219830,True,2
ramphastidae,2013-12-31,570,True,2
76561198052022995,2013-12-31,224260,True,2
76561198078828166,2013-12-31,49520,True,2
Skippy333,2013-12-31,4000,True,0
Mangeria,2013-12-31,730,True,2
Shtiffles,2013-12-31,220240,True,2
76561198030215915,2013-12-31,215470,True,2
R0D0LF0,2013-12-31,440,True,1
76561198062374715,2012-12-31,33280,True,1
76561198040257934,2012-12-31,1250,True,1
TotallyNotBruceWayne,2012-12-31,440,True,2
76561198040786220,2012-12-31,9420,True,2
76561198022975113,2012-12-31,48700,True,2
trueyena,2012-12-31,730,True,2
76561198022975113,2012-12-31,72850,True,2
akwaterman,2012-12-31,218230,True,2
LevitatingBacon,2012-12-31,22370,True,2
MrAle,2012-12-31,440,True,1
512356,2012-12-31,24240,True,1
nicolasbrendo,2012-12-31,55230,True,1
512356,2012-12-31,4000,True,1
RawwwwZz,2012-12-31,4000,True,2
MIMMATA,2012-12-31,204300,True,2
a4nic8er,2012-12-31,208140,True,2
76561198070991782,2012-12-31,440,True,2
end_,2011-12-31,2200,True,2
76561198025976606,2011-12-31,1250,True,0
pixeltom,2011-12-31,7760,True,0
Hazgrid,2011-12-31,440,True,2
zomgieee,2010-12-31,32370,True,2
76561198084329163,2015-12-30,252490,True,2
kyslolxd,2015-12-30,730,True,1
yoshi278,2015-12-30,234630,False,0
kydmar,2015-12-30,200510,True,1
76561198070578079,2015-12-30,440,False,1
76561198073580952,2015-12-30,203140,True,0
76561198005821848,2015-12-30,342580,True,0
Anime_Enthusiast,2015-12-30,319630,True,0
76561198045145306,2015-12-30,359550,True,0
76561198042113307,2015-12-30,72850,True,2
76561198146431031,2015-12-30,570,True,1
76561198077253824,2015-12-30,4760,True,1
76561198084499039,2015-12-30,274190,True,1
76561198048350991,2015-12-30,299740,True,2
fuzzi99,2015-12-30,224060,True,1
jaeek,2015-12-30,274170,True,2
feeling31634,2015-12-30,550,True,1
10Degree,2015-12-30,351990,True,2
DS44205,2015-12-30,570,True,0
DiamondAthority,2015-12-30,322330,False,2
76561198091429493,2015-12-30,94590,True,1
movienationscom,2015-12-30,271590,True,2
76561198106618351,2015-12-30,253710,False,1
zvanik,2015-12-30,304050,True,2
76561198110711150,2015-12-30,440,True,2
movienationscom,2015-12-30,220,True,2
zVoidao,2015-12-30,238460,True,1
ShadowYT100,2015-12-30,440,True,2
reddayesocks,2015-12-30,19680,True,1
NanoPi,2015-12-30,261570,True,1
76561198106618351,2015-12-30,212680,True,1
berkyjef,2015-12-30,417990,True,0
76561198106618351,2015-12-30,209870,False,1
brunolopez67,2015-12-30,48190,False,0
Nozomikat,2015-12-30,265610,True,0
maxpaynepillkiller,2015-12-30,12120,True,2
76561198138691719,2015-12-30,252870,True,2
76561198138691719,2015-12-30,314160,True,2
76561198085112694,2015-12-30,219740,True,2
76561198138691719,2015-12-30,265930,True,0
NewVoxel,2015-12-30,322170,True,2
76561198138691719,2015-12-30,4000,True,0
gustavogamesBR,2015-12-30,730,True,1
76561198138691719,2015-12-30,242760,True,0
76561198138691719,2015-12-30,383120,True,2
76561198138691719,2015-12-30,332310,True,0
76561198102093684,2015-12-30,7670,True,0
76561198138691719,2015-12-30,252490,True,2
detailmovie,2015-12-30,340300,True,0
Albolah,2015-12-30,294650,True,2
doyalikemygun_player_of_games,2015-12-30,323370,True,2
kidhypocrisy,2015-12-30,301910,True,2
76561198062298425,2015-12-30,244450,False,0
76561198080345478,2015-12-30,332800,True,1
Agnt007,2015-12-30,360640,True,2
exdddddddddd,2015-12-30,222880,True,0
majin_boo123,2015-12-30,280790,True,1
pancakesss,2015-12-30,243470,False,2
LILBISSUPERBASED,2015-12-30,55230,True,0
MarkiPoli,2015-12-30,224060,True,2
76561198138691719,2015-12-30,244850,True,0
76561198034465295,2015-12-30,330830,True,2
76561198072782328,2015-12-30,440,True,2
76561198129261303,2015-12-30,346110,False,0
PotatoSaun,2015-12-30,391540,True,1
Ameerthetrickster,2015-12-30,215710,True,2
SpecGames,2015-12-30,271590,False,2
76561198045402323,2015-12-30,302510,True,2
76561198069758889,2015-12-30,620,True,2
76561198067662729,2015-12-30,8930,True,1
ironhead,2015-12-30,377560,True,1
Kryskk,2015-12-30,393420,True,0
76561198132717938,2015-12-30,40800,False,1
CoolasFcuk,2015-12-30,252490,True,2
captainquickler,2014-12-30,730,True,1
76561198072699067,2014-12-30,221380,True,0
76561198033923352,2014-12-30,322330,True,2
76561198128997978,2014-12-30,264140,True,2
76561198054452807,2014-12-30,333600,True,0
Mastic,2014-12-30,550,True,2
SnuffyKiins,2014-12-30,34900,True,1
Astrelt,2014-12-30,218680,True,0
vingthor4516,2014-12-30,107100,True,2
76561198019159115,2014-12-30,70400,True,2
TINYRICKMOTHERFUCKERS,2014-12-30,239800,True,2
smashiroshh,2014-12-30,218620,True,2
76561198021586407,2014-12-30,206420,True,0
nabady,2014-12-30,730,True,1
MurctehGr8,2014-12-30,22380,True,1
anpepo,2014-12-30,218620,True,0
depressionbear,2014-12-30,570,True,0
76561198042225412,2014-12-30,242760,True,2
SpongeNips,2014-12-30,440,True,0
76561198090295377,2014-12-30,4000,True,2
434546464,2014-12-30,107410,True,2
antongarciabitw,2014-12-30,550,True,1
76561197964876290,2014-12-30,13210,True,2
76561198026332069,2014-12-30,241930,True,0
Nexu-Kun,2014-12-30,730,True,2
66655493948,2014-12-30,49520,True,1
JustGetShrektGaming,2014-12-30,4000,True,2
76561198088932660,2014-12-30,310370,True,0
76561198094718859,2014-12-30,233250,False,1
DrQuaz,2014-12-30,287450,True,1
svict4,2014-12-30,227320,True,2
76561198015158481,2014-12-30,440,True,2
lol432116,2014-12-30,730,True,2
Nozomikat,2014-12-30,213670,True,2
76561198061971210,2014-12-30,306020,True,2
SenatorArmstrong123,2014-12-30,104900,True,0
76561198075060685,2014-12-30,38700,True,2
76561197990027470,2014-12-30,107410,True,2
Acidius99,2014-12-30,220240,True,2
76561198080399577,2014-12-30,232770,False,1
terencemok,2014-12-30,218620,True,1
76561198048529546,2014-12-30,730,True,1
the_horseman,2014-12-30,283880,True,2
spanduke,2014-12-30,239070,True,2
SimplePixels,2014-12-30,730,True,2
76561198043699745,2014-12-30,620,True,2
blackxxworm,2014-12-30,40800,True,2
76561198096417535,2014-12-30,730,True,2
blastc123,2014-12-30,209650,False,0
76561198044127701,2014-12-30,17390,True,2
76561198075628702,2014-12-30,238460,True,1
iLaGGaH,2014-12-30,233130,True,1
DrQuaz,2014-12-30,221910,True,1
auzzie_96,2014-12-30,289130,True,2
76561198026960889,2014-12-30,219150,True,2
BLACKERISFASTER,2014-12-30,31860,True,0
tamlieu,2014-12-30,278080,False,2
pancakesss,2014-12-30,221910,True,2
DrQuaz,2014-12-30,8930,True,2
76561198040572871,2014-12-30,213670,True,2
inconsequential,2014-12-30,219740,True,1
76561198069560699,2013-12-30,550,True,2
76561198034223204,2013-12-30,8870,True,2
76561198080525203,2013-12-30,107100,True,2
TheMinerlaxx,2013-12-30,440,True,0
76561198066693819,2013-12-30,99900,True,0
76561198064056486,2013-12-30,206500,True,1
ShadowGamingAUS,2013-12-30,24240,True,1
76561198056455203,2013-12-30,550,True,1
76561198040264010rr,2013-12-30,12210,True,1
R4iNy,2013-12-30,620,True,1
tetaverde,2013-12-30,109400,True,1
BigLIsaGod,2013-12-30,239820,True,0
reddeadslayer,2013-12-30,230410,True,2
changook,2013-12-30,220200,True,2
AussieGrimm,2013-12-30,212070,True,2
Mikkyb,2013-12-30,49520,True,2
76561197969434273,2013-12-30,221910,True,2
76561198045002205,2013-12-30,6060,True,1
generalbutface,2013-12-30,224540,True,2
brendoboy,2013-12-30,630,True,2
kiezi101,2013-12-30,221100,True,2
NationalProtocol,2013-12-30,259080,True,2
76561198058784699,2013-12-30,400,True,1
76561198079405465,2013-12-30,102700,False,0
AttonRisk,2013-12-30,33230,False,2
minecraftprogx11,2013-12-30,400,True,1
76561198008532637,2013-12-30,72850,True,1
King_Canis,2013-12-30,219150,True,0
76561198028483487,2013-12-30,238260,True,2
cordwil,2013-12-30,440,True,2
76561198061820192,2013-12-30,242860,False,0
max10,2013-12-30,219640,True,0
76561198057735047,2013-12-30,244870,True,0
76561198085982092,2013-12-30,440,True,2
76561198072889555,2013-12-30,207610,True,0
DEx-XYZ,2013-12-30,550,True,2
gtrace,2013-12-30,228300,True,2
Guillermo_Meza,2013-12-30,239030,True,2
76561198069485775,2013-12-30,65800,True,2
roksta101,2013-12-30,4000,True,2
76561198069567985,2013-12-30,35720,True,2
whiteruby3,2013-12-30,550,True,0
1944086851,2013-12-30,218230,True,1
TheSnakeyJake,2013-12-30,8190,True,2
sakataalan,2013-12-30,570,True,1
76561198095839093,2013-12-30,4000,True,0
76561197976933723,2013-12-30,48700,True,1
WolfgangKillDemAll,2013-12-30,72850,True,0
superdedicated,2013-12-30,222880,True,1
R-O-L-A-N-D,2013-12-30,440,True,2
Zamyzam,2013-12-30,42910,True,2
theblackpheonix,2013-12-30,221100,True,2
76561198094071373,2013-12-30,207230,True,2
immunity,2013-12-30,239030,True,2
creamybuthole,2013-12-30,221640,True,1
bryannnn,2013-12-30,570,True,2
76561198051319090,2013-12-30,730,True,0
DerpGaming,2013-12-30,440,True,2
Basti_FCB1,2013-12-30,440,True,2
cja2008,2013-12-30,220260,True,1
Imascatman,2013-12-30,219740,True,2
deadtrooper6424,2013-12-30,4000,True,1
Haydosnub,2013-12-30,12900,True,2
EPGPenguin,2013-12-30,230410,True,2
76561198054688203,2013-12-30,220200,True,2
alikazamer,2013-12-30,440,True,2
76561198079557901,2013-12-30,4000,True,0
Haydosnub,2013-12-30,219150,True,2
76561198035096973,2013-12-30,221100,True,2
freshcake,2013-12-30,252490,True,2
tastecommander,2013-12-30,211420,True,0
76561198072954466,2013-12-30,550,True,2
76561198054693746,2013-12-30,22100,True,2
allthistimewasted,2013-12-30,211820,True,0
76561198089848099,2013-12-30,550,True,2
tjwellman,2013-12-30,204360,True,2
76561198044965044,2013-12-30,241540,True,2
adli15,2013-12-30,730,True,2
76561198061775209,2013-12-30,4700,True,2
76561197970980141,2013-12-30,243950,True,2
Jackiewins,2013-12-30,241600,True,2
Jackiewins,2013-12-30,250420,False,1
76561198050786131,2013-12-30,24960,True,2
SkyFlashBR,2013-12-30,204030,False,1
curtiits,2013-12-30,730,True,2
76561198080457018,2013-12-30,209870,True,2
UnkleFisty,2013-12-30,221100,True,2
