release_date,discount_price,price,item_id,developer
2016-11-16,0.0,4.99,555863,Monster Games
2016-11-16,0.0,4.99,555864,Monster Games
2016-11-16,0.0,0.0,555865,Monster Games
2016-11-16,0.0,4.99,422910,Knuckle Cracker
2016-11-16,0.0,0.0,555861,Monster Games
2016-11-16,0.0,4.99,555862,Monster Games
2016-11-16,0.0,4.99,422920,Knuckle Cracker
2016-11-17,0.0,5.99,372110,MAGES. Inc.
2016-11-16,0.0,2.99,511500,Selva Interactive
,0.0,7.99,504420,
2016-08-21,0.0,1.99,470470,Waynetron
2016-11-16,0.0,49.99,547240,Lightmare Studios
2016-11-17,0.0,19.99,448185,Thomson Interactive
,0.0,12.99,504470,
2016-09-08,0.0,6.99,550390,Shaman Games Studio
2016-11-17,0.0,1.99,546990,Delusional Games
2016-11-17,0.0,4.99,469820,Free Lives
2016-11-17,0.0,4.99,540510,Carl Burton
2016-11-17,0.0,2.99,540870,Titan Squad
2016-11-17,0.0,10.99,553640,FantaBlade Network
2016-11-18,0.0,12.99,502350,magnussoft
2016-11-18,0.0,0.0,488440,Frank Lucas
2016-11-18,0.0,2.99,490870,Snail-Ninja Studio
2016-11-18,0.0,29.99,232090,Tripwire Interactive
2016-11-18,0.0,3.99,553072,DL Softworks
2016-11-18,0.0,7.99,553100,Stonehill Games
2016-11-18,0.0,2.99,553073,DL Softworks
,0.0,12.99,370210,
2016-11-18,0.0,2.99,555360,Magic Pixel Kft.
2016-11-18,0.0,14.99,464650,13AM Games
2016-11-18,0.0,6.99,522170,13AM Games
2016-11-18,0.0,6.99,505015,13AM Games
2016-11-18,0.0,13.99,505480,13AM Games
2016-11-21,0.0,9.99,558670,Orneon
2016-11-18,0.0,14.99,454580,CarVin Interactive
2016-11-18,0.0,1.99,509000,Triple-Star Studio
2016-11-18,0.0,9.99,555820,ERS G Studios
2016-11-18,0.0,0.0,531640,Dire Wolf Digital
2016-11-18,0.0,6.99,552410,Tall Story Studios
2014-07-01,0.0,14.99,351320,Caravel Games
2016-11-18,0.0,4.99,527410,"DrinkingNails, LLC,PurpleFreezer"
2016-11-18,0.0,4.99,415070,Caravel Games
2016-11-20,0.0,,518660,"Infovine co.,Ltd."
2016-11-18,0.0,4.99,558870,Ripknot Systems
2016-11-21,0.0,0.99,544230,"Space Fractal,TempleTiger"
2016-11-21,0.0,19.99,438770,LS Ensemble
2016-02-02,0.0,3.99,538980,
2016-11-22,0.0,2.99,398670,Allied Games Inc.
2016-11-22,0.0,6.99,553040,Happy Pony Land
2016-11-22,0.0,14.99,556470,Massive Entertainment
2016-11-22,0.0,2.99,509665,Ubisoft - San Francisco
2016-11-22,0.0,7.99,559382,Musopia
2016-11-22,0.0,2.99,556000,West Forest Games
2016-11-22,0.0,9.99,537322,Panoramik Inc
2016-11-22,0.0,1.99,553075,DL Softworks
2016-11-22,0.0,2.99,555930,Indie Games Studio
2016-11-22,0.0,4.99,448206,Matrix Trains
2016-11-22,0.0,4.99,448205,Matrix Trains
2016-11-22,0.0,4.99,513090,Matrix Trains
,0.0,8.99,546650,
,0.0,0.0,553590,
2016-11-22,0.0,99.99,560102,"Trion Worlds, Inc."
2016-11-22,0.0,6.99,540710,Kunos Simulazioni
,0.0,14.99,548860,
2016-11-22,0.0,7.99,509668,Ubisoft - San Francisco
2016-11-22,0.0,2.99,509667,Ubisoft - San Francisco
2016-11-22,0.0,2.99,509666,Ubisoft - San Francisco
2016-11-22,0.0,4.99,399620,"Firaxis,Feral Interactive (Mac and Linux)"
2016-11-22,0.0,4.99,511892,Hangar 13
2016-11-22,0.0,9.99,544770,Synapse Games
2016-11-22,0.0,29.99,551971,Synapse Games
,0.0,0.0,456920,
2016-11-22,0.0,19.99,551970,Synapse Games
2016-11-22,0.0,19.99,537100,Navel
2016-11-22,0.0,9.99,555640,code:jp
2016-11-22,0.0,4.99,436530,Gato Salvaje S.L.
2016-11-22,0.0,0.99,546980,Delusional Games
,0.0,14.99,549000,
2014-02-25,0.0,3.99,540430,
2014-11-11,0.0,3.99,540440,
2016-11-20,0.0,14.99,560770,Chadrick Evans
2016-11-23,0.0,9.99,559880,"ZiMAD, Inc."
2015-10-20,0.0,4.99,548490,
2014-10-21,0.0,3.99,538970,
2016-11-23,0.0,0.99,560220,Kool2Play
2016-11-23,0.0,4.99,558620,Steel Studio
2016-11-23,0.0,3.99,546180,"CFK Co., Ltd."
2014-04-15,0.0,3.99,550560,Beckoning Cat
2016-11-23,0.0,2.99,554320,Evil Twin Artworks
2016-11-23,0.0,2.99,554321,Evil Twin Artworks
2016-11-23,0.0,1.99,438902,VooFoo Studios
2016-11-25,0.0,0.99,559780,SleepAllDays Studio
2016-11-25,0.0,1.99,562780,SleepAllDays Studio
2016-11-25,0.0,39.99,528640,Alternative Software Ltd
2016-11-25,0.0,4.99,530300,WolfTech Games
2016-11-24,0.0,12.99,558460,Dragom
2016-11-25,0.0,24.99,544290,Immersed Games
2016-11-25,0.0,1.99,527990,Pilgrim Adventures
2016-11-25,0.0,189.0,550060,Marmoset LLC
,0.0,0.99,552660,
,0.0,0.0,559010,
,0.0,6.99,558060,
,0.0,9.99,557850,
2016-11-28,0.0,9.99,555180,"Atom Switch, Inc."
2016-11-28,0.0,69.99,501630,CyberLink
2016-11-28,0.0,59.99,447040,Ubisoft
2016-11-28,0.0,6.99,525013,Ubisoft
2016-11-28,0.0,4.99,517300,14Dimension Enterprise
,0.0,24.99,549070,
,0.0,14.99,547590,
2016-11-29,0.0,0.99,562600,White Rabbit Games
,0.0,5.99,549071,
2016-11-29,0.0,9.99,556190,Anawiki Games
2016-11-29,0.0,3.99,547501,
2016-11-29,0.0,4.99,547500,Mauro Vos
2016-11-29,0.0,14.99,515191,Colossal Order Ltd.
2016-11-29,0.0,0.0,384030,AHA Entertainment
2016-11-29,0.0,24.99,512350,Ivory Tower in collaboration with Ubisoft Reflections
2016-11-30,0.0,9.99,502430,VIS - Visual Imagination Software
2016-11-30,0.0,4.99,448208,Matrix Trains
2016-05-25,0.0,6.99,560230,Space Monkey International
2017-09-17,0.0,4.99,562700,Lotte|EoD
2016-11-30,0.0,11.99,486540,HandyGames
,0.0,,460730,
2016-11-30,0.0,29.99,468100,Zordix AB
2016-11-30,0.0,3.99,512170,SketchTech
,0.0,14.99,515700,
2016-11-30,0.0,4.99,422190,Caravel Games
2016-11-25,0.0,9.99,563200,Sean O'Connor
,0.0,9.99,554680,
,0.0,24.99,520210,
2016-11-30,0.0,1.99,553074,DL Softworks
2016-12-01,0.0,3.99,560090,"SmiteWorks USA, LLC"
2016-12-01,0.0,16.99,560360,"SmiteWorks USA, LLC"
2016-12-01,0.0,2.99,560110,"SmiteWorks USA, LLC"
2016-11-30,0.0,14.99,557290,BlackSpot Entertainment
,0.0,9.99,552230,
2016-12-01,0.0,2.99,563920,"SmiteWorks USA, LLC"
2016-11-30,0.0,14.99,414190,Pixbits
2016-11-30,0.0,4.99,511010,Team 4U
2016-11-30,0.0,0.0,402560,Tabletopia Inc.
2016-12-01,0.0,2.99,562430,Four Winged Studio
2016-12-01,0.0,1.99,500690,Daniel Jonathan Bourke
2016-12-01,0.0,9.99,434068,Darius Bode
2016-12-01,0.0,0.99,550420,John Wizard
2016-12-01,0.0,0.0,549090,"James Montgomery,Daniel Paez,Jeff Jackman,Lance Montgomery,Michael Nova"
2016-12-01,0.0,39.99,403970,KING Art
2014-04-14,0.0,7.99,550450,10tons Ltd
2016-12-02,0.0,5.99,407880,Dragon's Games
2016-12-02,0.0,2.99,536741,HeroCraft
2016-12-02,0.0,29.99,460920,"Ubisoft Annecy,Ubisoft Montpellier,Ubisoft Kiev"
2016-12-02,0.0,4.99,563283,Musopia
2016-12-02,0.0,19.99,529700,Grey Dog Software
2016-12-02,0.0,12.99,383230,"Lamina Studios,Mike Studios"
,0.0,29.99,254590,
2016-12-02,0.0,2.99,463630,"Lamina Studios,Mike Studios"
2016-12-02,0.0,5.99,541410,RobProductions
2016-12-02,0.0,7.99,563285,Musopia
2016-12-02,0.0,7.99,555290,Elf Games Works
2016-12-02,0.0,1.99,517960,Christian Vandagrift
2016-12-02,0.0,9.99,514720,ERS Game Studios
2016-12-05,0.0,1.99,565070,Giant Goblin Studio
,0.0,2.99,451540,
2016-12-05,0.0,9.99,440450,Reborn Games Inc.
2016-12-05,0.0,4.99,547090,"Vyacheslav Ozolnieks,Andrey Omelchenko,Andrey Kashin"
2016-12-05,0.0,14.99,545150,Fazan
2016-12-05,0.0,6.99,561680,The Revills Games
2016-12-05,0.0,0.0,548700,"Spiff Tune,Nickervision Studios"
2016-12-05,0.0,4.99,422193,Caravel Games
2016-11-25,0.0,0.99,545860,Giant Fox
2016-12-05,0.0,0.0,529770,Miria Studios
2016-12-06,0.0,0.0,513450,Invi Games
2016-12-06,0.0,2.99,556570,Invi Games
2016-12-06,0.0,4.99,452521,BlackMark Studio
2016-12-06,0.0,2.99,563880,Dreadbit
,0.0,19.99,462520,
2016-12-06,0.0,9.99,565261,Playsaurus
2016-12-06,0.0,2.99,565560,
2016-12-06,0.0,2.99,565570,
2016-12-06,0.0,2.99,565580,
,0.0,14.99,471660,
2016-12-06,0.0,2.99,565590,
2016-12-06,0.0,9.99,366240,"SNK CORPORATION,DotEmu"
2016-12-06,0.0,29.99,562510,Jugilus
2016-12-06,0.0,5.99,515120,Milestone S.r.l.
2016-12-06,0.0,4.99,565350,Musopia
2016-12-07,0.0,3.99,565340,
2016-12-07,0.0,11.99,488770,Billy Goat Entertainment Ltd
2016-12-07,0.0,4.99,448209,Matrix Trains
2016-12-07,0.0,39.99,529020,Contours
2016-12-07,0.0,4.99,512310,Matrix Trains
2016-12-07,0.0,4.99,513093,Bossman Games
2016-12-07,0.0,4.99,523530,Other Ocean Interactive
2016-12-07,0.0,4.99,523531,Other Ocean Interactive
2016-12-07,0.0,4.99,523533,Other Ocean Interactive
2016-12-07,0.0,4.99,523534,Other Ocean Interactive
2016-12-07,0.0,19.99,459880,PlayFortress
2016-12-07,0.0,4.99,523532,Other Ocean Interactive
,0.0,14.99,529590,
2016-12-07,0.0,4.99,422200,Caravel Games
,0.0,19.99,530350,
,0.0,2.0,520350,
2016-12-07,0.0,9.99,494521,Virtavia
,0.0,1.99,558650,
2016-12-07,0.0,1.99,457162,"Psyonix, Inc."
2016-12-07,0.0,4.99,388900,One Wheel Studio
,0.0,0.0,554140,
2016-12-08,0.0,6.99,497020,SunRay Games
2016-12-09,0.0,6.99,550310,EastFog Studios
2016-12-08,0.0,2.99,562520,ThinkOfGames
,0.0,0.0,566150,
2016-12-06,0.0,9.99,495760,BARCHboi
2016-12-08,0.0,5.99,558540,"SmiteWorks USA, LLC"
2016-12-08,0.0,4.99,566480,"SmiteWorks USA, LLC"
2016-12-08,0.0,16.99,567230,"SmiteWorks USA, LLC"
2016-12-08,0.0,4.99,565500,"SmiteWorks USA, LLC"
2016-12-08,0.0,2.99,555030,"SmiteWorks USA, LLC"
2016-12-08,0.0,2.99,555740,"SmiteWorks USA, LLC"
2016-12-08,0.0,2.99,556670,"SmiteWorks USA, LLC"
2016-12-08,0.0,7.99,561900,"SmiteWorks USA, LLC"
2016-12-08,0.0,15.99,561330,"SmiteWorks USA, LLC"
2014-05-15,0.0,9.99,557410,Peter Whalen
2016-12-08,0.0,3.99,566280,Studio SiestA
2016-12-08,0.0,3.99,566260,Studio SiestA
2016-12-09,0.0,29.99,552280,"Lump of Sugar,HIKARI FIELD"
2016-12-09,0.0,3.99,497240,USAmsterdamn
,0.0,2.99,559300,
2016-12-08,0.0,1.99,555850,Kobra Studio
,0.0,0.0,550520,
2016-10-31,0.0,0.99,547630,nobodyshot
2016-12-09,0.0,4.99,560582,Thylacine Studios
2016-12-09,0.0,9.99,560581,Thylacine Studios
2016-12-09,0.0,0.0,560580,Thylacine Studios
2016-12-09,0.0,4.99,567070,"ImaginationOverflow,Twin Ravens Audio"
2015-01-17,0.0,0.0,560790,studio wasp
2016-12-16,0.0,4.99,535000,"xropi,stev3ns"
2016-12-09,0.0,1.99,567020,Egor Magurin
2016-12-13,0.0,5.99,566930,"Nova Ideals,Alawar Entertainment"
2016-12-13,0.0,0.0,492690,Brightrock Games
2016-12-13,0.0,6.99,566940,"Adept Studios GD,Alawar Entertainment"
2016-12-13,0.0,9.99,563760,"Silver Moon Internet,银月网络"
2016-12-13,0.0,3.99,560200,AppGeneration
2016-12-13,0.0,2.99,565323,DL Softworks
2016-12-13,0.0,1.99,567280,Just1337 Studio
2016-12-13,0.0,2.99,565324,DL Softworks
2016-12-13,0.0,4.99,563280,Musopia
2016-12-13,0.0,0.0,566390,"Far East War Development Team,Relic"
2016-12-13,0.0,2.99,569190,Insane Mind Games
2016-12-13,0.0,7.99,565322,DL Softworks
2016-12-13,0.0,0.99,534320,Heisenberg Entertainment
2016-12-13,0.0,0.0,569410,Quiet River
2016-12-13,0.0,3.99,565040,GSC Game World
2016-12-13,0.0,3.99,412290,mesetts
2016-12-16,0.0,4.99,568710,Bekho Team
2016-12-13,0.0,14.99,350600,PIXYUL
2016-12-13,0.0,6.99,567980,Bekho Team
2016-12-13,0.0,8.99,567860,Netmin Games
2016-12-13,0.0,6.99,563320,Color Brush Studio
2016-12-21,0.0,0.0,542940,StudioQi
2016-12-13,0.0,19.99,536890,Mostly Tigerproof
2016-12-13,0.0,0.0,559990,Gestmorph Games
2016-12-13,0.0,0.99,555080,Glenn Main
2016-12-13,0.0,2.99,509679,Ubisoft - San Francisco
2016-12-13,0.0,7.99,509682,Ubisoft - San Francisco
2016-12-13,0.0,2.99,509680,Ubisoft - San Francisco
2016-12-13,0.0,2.99,509681,Ubisoft - San Francisco
2016-12-15,0.0,12.99,561000,GameHouse
2016-12-15,0.0,3.99,464320,Milestone S.r.l.
,0.0,2.99,527540,
2016-12-15,0.0,34.99,434069,Kevin Nitschmann/Darius Bode
2016-12-15,0.0,8.99,463791,Fatshark
2016-12-16,0.0,1.99,545490,Indie Dynamics
,0.0,3.99,416090,
,0.0,14.99,486780,
2016-12-15,0.0,0.0,523190,Gamemag
2016-12-15,0.0,14.99,536573,Aerosoft GmbH
,0.0,17.99,561360,
,0.0,2.99,568030,
,0.0,4.99,506930,
2016-12-15,0.0,14.99,530760,Paradox Development Studio
1997-07-31,0.0,5.99,559640,Dynamix
2016-12-15,0.0,0.0,251450,Kiz Studios
2016-12-15,0.0,6.99,563490,PoRovoz Studios
2016-12-12,0.0,0.0,567050,Insane Mind Games
2016-12-15,10.49,14.99,538990,Aatlantis Code
2016-12-15,0.0,4.99,571190,"Maxwolf,Fox"
2016-12-15,0.0,5.99,551840,Crystal Shard
,0.0,9.99,523550,
2016-12-15,22.66,,548421,OVERKILL - a Starbreeze Studio.
2016-12-15,0.0,2.99,570490,Zachtronics
2016-12-15,22.66,,548422,OVERKILL - a Starbreeze Studio.
2016-12-15,0.0,1.99,557790,CubeInSquare
2016-12-15,0.0,5.99,571010,"System Era Softworks,Machinefabriek"
,0.0,4.99,558850,
2016-12-16,0.0,14.99,531680,Petroglyph
2016-12-16,0.0,2.99,563900,"SmiteWorks USA, LLC"
2016-12-16,0.0,2.99,566510,"SmiteWorks USA, LLC"
2016-12-16,0.0,2.99,565460,"SmiteWorks USA, LLC"
2016-12-16,0.0,2.99,569950,"SmiteWorks USA, LLC"
,0.0,9.99,561230,
,0.0,24.99,551720,
,0.0,6.99,566170,
2016-12-16,0.0,7.99,563340,MysteryTag
2016-12-16,0.0,4.99,559950,Finish Line Games
2016-12-16,0.0,2.99,567000,BEta - indie
,0.0,9.99,556140,
2009-10-02,0.0,4.99,569010,baKno Games
2015-04-07,0.0,3.99,541600,
2016-12-16,0.0,4.99,485630,Vladimir Maslov
2008-12-01,0.0,2.99,541520,
2013-07-23,0.0,3.99,541610,
2013-02-26,0.0,3.99,541690,
2016-12-16,0.0,11.99,529160,MokyuSoft
2016-12-16,0.0,11.99,530040,StormCube Games
2016-12-16,0.0,4.99,571220,Drizzly Bear
2016-12-16,0.0,1.99,539700,Triple-Star Studio
,0.0,,513160,
2016-12-17,0.0,6.99,535240,Furion Studios
2016-12-16,0.0,0.99,567290,"Just1337 Studio,Crohack"
2016-12-19,0.0,0.99,571020,Mihai Morosanu
2016-12-19,0.0,0.0,570920,Skatanic Studios
2016-12-20,0.0,3.99,531600,Sebastien Bini
2016-12-19,0.0,4.99,558480,"Playdek, Inc."
2016-12-19,0.0,0.99,571300,"Maxwolf,Fox"
2016-12-19,0.0,99.99,554820,NCH Software
2016-12-19,0.0,2.99,567210,Starwind Games
,0.0,19.99,489380,
2016-12-19,0.0,4.99,538700,dynamicsoulworks
,0.0,4.99,565190,
2016-12-20,0.0,2.99,570890,BT Studios
2016-12-19,0.0,0.99,500340,ATTACK MOUNTAIN
2016-12-20,0.0,5.99,512010,
2016-12-19,0.0,6.99,502530,ATTACK MOUNTAIN
,0.0,9.99,466520,
,0.0,4.99,546110,
,0.0,7.99,476430,
2016-12-20,0.0,6.99,568990,Massive Entertainment
2016-12-20,0.0,4.99,525034,Ubisoft
2016-12-20,0.0,2.99,525036,Ubisoft
,0.0,39.99,408250,
2016-12-20,0.0,2.99,509683,Ubisoft - San Francisco
2016-12-20,0.0,11.99,509688,Ubisoft - San Francisco
2016-12-20,0.0,2.99,509685,Ubisoft - San Francisco
2016-12-20,0.0,2.99,509684,Ubisoft - San Francisco
2016-12-20,0.0,0.0,544840,Game Studio Abraham Stolk Inc.
2016-12-20,0.0,2.99,509686,Ubisoft - San Francisco
2016-12-20,0.0,7.99,508400,"QLOC,DIMPS"
2016-12-20,0.0,2.99,509687,Ubisoft - San Francisco
2016-12-20,0.0,4.99,572070,"SmiteWorks USA, LLC"
2016-12-20,0.0,4.99,570720,"SmiteWorks USA, LLC"
2016-12-20,0.0,4.99,570670,"SmiteWorks USA, LLC"
2011-06-01,0.0,3.99,571990,
,0.0,1.99,535190,
2016-12-20,0.0,,503800,Haze Games
2016-12-20,0.0,1.99,570500,2B_GAMES
2016-12-21,0.0,0.0,562060,Milestone S.r.l.
2016-12-21,0.0,7.99,557420,Shindenken
2016-12-21,0.0,14.99,536574,Aerosoft GmbH
2016-12-21,0.0,6.99,414140,Mysia Games
2016-12-21,0.0,14.99,536549,Toposim
2016-12-21,0.0,14.99,536572,Toposim
2016-12-21,0.0,14.99,536575,Aerosoft GmbH
2016-12-21,0.0,0.0,573850,Fernando Cordoba
2016-12-21,0.0,6.66,542350,D.E.X. Team
,0.0,0.99,570060,
2016-12-20,0.0,2.99,567800,"Jetdogs Studios,Zoom Out Games"
,0.0,6.99,561490,
2016-12-22,0.0,0.0,558100,Game Science
2016-12-22,0.0,12.99,570320,BrashMonkey
2016-12-22,0.0,1.99,567040,Oryzhon Studios
2016-12-22,0.0,4.99,546200,Creobit
2016-12-22,0.0,1.99,571250,M. Hanka
,0.0,0.0,560970,
,0.0,,533800,Steven Colling
2016-12-22,0.0,0.0,571750,SVRVIVE Studios
2016-12-22,0.0,27.99,573470,"SmiteWorks USA, LLC"
,0.0,11.99,559140,
,0.0,12.99,566870,
,0.0,14.99,531980,
,0.0,5.99,552340,
,0.0,9.99,543920,
2016-12-23,0.0,4.99,548250,Skelefactor
2016-12-23,0.0,1.99,573180,Orange_Juice
2016-12-23,0.0,3.99,562670,Starodymov
2016-12-23,0.0,3.99,571960,Immersed Games
2016-12-23,0.0,0.0,564010,"FarSight Studios, Inc."
,0.0,7.99,568800,
,0.0,0.0,420020,
,0.0,15.99,573610,
2016-12-26,0.0,2.99,574400,Moonradish Inc.
2016-12-27,0.0,1.99,528730,Rendercode Games
2016-12-26,0.0,0.99,543430,AbsQual Studio
,0.0,13.99,488040,
2016-12-27,0.0,5.99,550800,Reiza Studios
2016-12-27,0.0,9.99,569243,"FarSight Studios, Inc."
2016-12-27,0.0,0.0,569244,"FarSight Studios, Inc."
2016-12-27,0.0,0.99,529900,Magnolia Art
2016-12-28,0.0,0.99,571870,Mihai Morosanu
2016-12-28,0.0,1.99,574580,Kormishenkov Anton
2016-12-28,0.0,4.99,568090,Waygetter Electronics
2016-12-28,0.0,0.99,572040,Jose Pedro Díaz
2016-12-28,0.0,2.99,544180,"wins_84,gamebalance"
2016-12-28,0.0,2.99,567580,Just1337 Studio
2016-12-29,0.0,9.99,567421,Flatbox Studios
2016-12-29,0.0,14.99,567422,Flatbox Studios
,0.0,1.99,575560,
2016-12-29,0.0,3.99,575030,"Tingly, LLC"
2016-12-28,0.0,5.99,395550,"Adam McLellan,Ricardo Chirino"
2016-12-29,0.0,2.99,555320,salamandra88
2016-12-29,0.0,2.99,543320,CrabWay
,0.0,4.99,574190,
2016-12-29,0.0,2.99,574910,James C. Gray
2016-12-30,0.0,0.0,555210,Eternal Night Studios
,0.0,29.99,548010,
2016-12-22,0.0,0.99,560710,nlfastudio
,0.0,1.99,573330,
,0.0,0.0,557670,
2017-01-02,0.0,9.99,538390,"The Crimson Nights Team,Spiky Fish Games"
2017-01-02,0.0,12.99,550400,Blue Giraffe
,0.0,1.99,560930,
,0.0,4.99,570470,
2017-01-02,0.0,3.99,552030,SolarLance
2017-01-03,0.0,4.99,574450,"SmiteWorks USA, LLC"
,0.0,4.99,548560,
2017-01-04,0.0,19.99,561920,"SmiteWorks USA, LLC"
2017-01-03,0.0,4.99,576570,"SmiteWorks USA, LLC"
2017-01-03,0.0,3.99,568130,Nickana Studio
2017-01-03,0.0,4.99,576180,"SmiteWorks USA, LLC"
2017-01-03,35.97,,570660,"Nicalis, Inc.,Edmund McMillen"
2017-01-03,0.0,0.0,431340,TERNOX
2017-01-03,0.0,1.99,575400,gearspecs
2017-01-01,0.0,0.99,575470,Manic Mind Game Lab
2017-01-04,0.0,1.99,574770,VGstudio
2017-01-04,0.0,4.99,555670,VGstudio
2016-12-22,0.0,9.99,573160,Keen Software House
2017-01-01,0.0,0.99,576600,Belarus Games
1984-01-01,0.0,2.99,577260,
2011-07-01,0.0,3.99,575280,
2017-01-04,0.0,5.99,544970,Mattis Folkestad
2014-03-04,0.0,3.99,541650,
2017-01-05,0.0,9.99,453240,"KADOKAWA,Degica,Yoji Ojima"
2016-10-30,0.0,3.99,565650,Paul O'Bar
2017-01-06,0.0,0.99,497560,"David Nguyen,David Chang"
,0.0,3.99,566730,
,0.0,9.99,570860,
2017-01-02,0.0,3.99,568830,Windward_Birds
2017-01-06,0.0,1.99,575130,MetamorphoGames
,0.0,5.99,576100,
2016-12-27,0.0,3.99,524940,Super Games Studio
2017-01-06,0.0,0.99,566990,Falcoware
2017-01-06,0.0,0.99,574972,"Stenner Studios,Killbox Graphics"
2017-01-06,0.0,,573520,SinksAdventure
2017-01-06,0.0,2.99,575650,Kyuppin
,0.0,3.99,573550,
2017-01-10,0.0,4.99,569760,Taste Games
2017-01-09,0.0,7.99,563410,King Crow Studios
,0.0,14.99,566780,
2017-01-12,0.0,9.99,578270,Noble Empire Corp.
2017-01-09,0.0,0.99,545700,RPG Video
2017-01-10,0.0,0.0,576210,Snowrunner Games
2017-01-10,0.0,1.99,511920,David Kilmer
,0.0,5.99,577290,
2017-01-10,0.0,14.99,534980,Winter Wolves
2017-01-10,0.0,4.99,538750,Winter Wolves
2017-01-10,0.0,4.99,559960,Oddrok
2017-01-10,0.0,4.99,559870,Tree Men Games
2017-01-10,0.0,6.99,577402,DL Softworks
2017-01-10,0.0,6.99,577403,DL Softworks
2017-01-10,0.0,6.99,577405,DL Softworks
,0.0,8.99,577370,
2017-03-09,0.0,8.99,538070,Desert Fox
2017-01-11,0.0,14.99,502540,Renegade Sector Games
2017-01-11,0.0,4.99,493710,Flynns Arcade
2011-05-16,0.0,4.99,559310,Illyriad Games
2016-12-22,0.0,3.99,574020,QUByte Interactive
2017-01-11,0.0,9.99,572220,Bowlcut Studios
2017-01-11,0.0,9.99,569150,Boolat Entertainment
,0.0,4.99,577270,
2001-08-18,0.0,5.99,578670,Fever Pitch Studios
,0.0,0.0,579050,
2017-01-12,0.0,6.99,444170,InvertMouse
2017-01-12,0.0,2.99,444610,InvertMouse
2017-01-12,0.0,2.99,444611,InvertMouse
2017-01-13,0.0,14.99,347290,Super Mega Team
2017-01-13,0.0,6.99,576930,VIS - Visual Imagination Software
,0.0,1.99,557960,
2017-01-13,0.0,4.99,512490,Sad Spaghetti Entertainment
2017-01-13,0.0,7.99,314590,The Paper Robot
,0.0,,575170,
2017-01-13,0.0,4.99,578480,"SmiteWorks USA, LLC"
2017-01-13,0.0,4.99,577590,"SmiteWorks USA, LLC"
2017-01-13,0.0,4.99,579790,"SmiteWorks USA, LLC"
,0.0,0.99,576880,
2017-01-16,0.0,7.99,574170,Renxiang Game
2011-11-01,0.0,2.99,540490,
2017-01-16,0.0,69.99,496436,Fishing Planet LLC
2017-01-16,0.0,49.99,496437,Fishing Planet LLC
2017-01-16,0.0,2.99,581080,Corrosive Studios LLC
2017-01-16,0.0,19.99,496438,Fishing Planet LLC
2017-01-16,0.0,59.99,496434,Fishing Planet LLC
2017-01-16,0.0,39.99,496435,Fishing Planet LLC
,0.0,4.99,573280,
2017-01-16,0.0,9.99,498500,Crazyant
,0.0,4.99,566900,
2017-01-16,0.0,1.99,575870,Peace
2017-01-16,0.0,4.99,575000,Teamomega
,0.0,4.99,566880,
2017-01-16,0.0,0.99,581720,Falcoware
2017-01-16,0.0,9.99,569900,Boolat Games
2017-01-17,0.0,2.99,509702,Ubisoft - San Francisco
2017-01-17,0.0,2.99,509703,Ubisoft - San Francisco
2017-01-17,0.0,0.99,576480,Ogulcan Karaoglu
2017-01-17,0.0,1.99,411120,Jetdogs Studios
2007-03-21,0.0,9.99,364740,MoaCube
2017-01-13,0.0,4.99,565530,
2016-11-11,0.0,4.99,538230,
2017-01-17,0.0,10.49,571930,
2017-01-17,0.0,0.99,576010,SlyGames
2017-06-01,0.0,14.99,552880,Joure Visser
2017-01-17,0.0,0.0,563790,Milestone S.r.l.
2017-01-18,0.0,9.99,575800,Anawiki Games
2017-01-18,0.0,4.99,391300,"Nova Dimension,Recreat4"
2017-01-19,0.0,1.99,575880,Jonni Hirst
2017-01-19,0.0,19.99,545130,"Umix Studios,Cyanide"
2017-01-19,0.0,19.99,449460,HexWar Games
,0.0,39.99,582200,
1997-03-01,0.0,4.99,573790,Digital Reality
1999-12-01,0.0,9.99,490370,"Digital Reality,Gyroscope Games"
2017-01-19,0.0,6.99,549750,Flying Helmet Games
2017-01-19,0.0,4.99,404070,"Lunchtime Studios, LLC"
2017-01-19,0.0,2.99,539450,Anatoliy Loginovskikh
2017-01-19,0.0,0.99,560400,
2017-01-19,0.0,24.99,464880,Ashdar Games
2017-01-19,0.0,9.99,558340,Moonrise Interactive
2016-11-08,0.0,54.99,555810,Nolo
2017-01-19,0.0,2.99,513310,Eclipse Studios
2017-01-27,0.0,1.99,550580,One More Game
,0.0,4.99,576230,
2017-01-19,0.0,2.99,576700,Broken Code Games
2017-01-20,0.0,7.99,461370,Warfare Studios
2017-01-20,0.0,2.99,533630,Ascension Interactive Media
,0.0,1.99,568330,
2017-01-21,0.0,3.99,578300,
2017-04-01,0.0,4.99,535350,Black Alchemy Games
2017-09-20,0.0,9.99,530080,Team Toaster
2017-01-22,0.0,4.99,554690,ButterChain
2017-01-10,0.0,0.99,579140,Black Alchemy Games
2017-01-23,0.0,0.99,575700,Mihai Morosanu
1997-09-01,0.0,2.99,575690,NIKITA ONLINE
2017-01-23,0.0,4.99,565351,Musopia
2017-01-23,0.0,4.99,583720,"SmiteWorks USA, LLC"
2017-01-24,0.0,4.99,531550,
2017-01-23,0.0,9.99,585120,"SmiteWorks USA, LLC"
2017-01-23,0.0,0.99,582280,Kirill Gurman
2017-01-23,0.0,2.99,557830,Carl Games
2016-11-06,0.0,0.99,512150,Justin Varghese
