user_id,posted,recommend
seveneightnine,2016-05-20,False
seveneightnine,2014-06-16,True
seveneightnine,2014-06-16,True
seveneightnine,2014-07-11,False
seveneightnine,2014-01-20,True
seveneightnine,2014-08-10,False
Shadowfire6661,2016-07-20,True
76561198059468403,2014-02-24,True
ShadowKnight332,2014-05-14,True
ShadowKnight332,2014-03-08,True
ShadowKnight332,2014-03-06,True
ShadowKnight332,2014-03-03,True
ShadowKnight332,2014-03-03,True
ShadowKnight332,2014-02-04,True
ShadowKnight332,2015-02-10,True
ShadowKnight332,2013-12-27,True
ShadowKnight332,2014-04-07,True
76561198043640604,2014-09-05,True
76561198043640604,2014-10-16,True
shadowpulse29,2015-10-20,False
shadowpulse29,2014-06-08,True
shadowpulse29,2015-07-06,True
shadowpulse29,2015-07-20,True
shadowpulse29,2015-01-02,True
shadowpulse29,2015-12-23,True
shadowpulse29,2015-12-23,True
Man_Bear_Shark,2014-08-02,True
76561198057905001,2016-06-27,False
76561198057905001,2016-06-27,True
76561198057905001,2016-06-27,True
76561198057905001,2016-06-27,True
Elementico,2015-11-14,True
76561198065304760,2015-09-06,True
76561198065304760,2015-09-27,False
shaman3soul3,2016-08-16,True
shanedee,2013-12-15,True
76561198054978091,2014-03-28,False
76561198054978091,2014-03-21,True
Shanks-From-The-Anime-Group,2015-05-17,True
Shanks-From-The-Anime-Group,2015-07-13,True
shapes2004,,True
shapes2004,,True
shapes2004,2016-03-23,True
shapes2004,2016-02-23,True
76561198049796309,2014-11-29,True
76561198049796309,2014-06-30,True
76561198049796309,2015-06-26,True
76561198049796309,2014-07-13,True
76561198049796309,2015-07-11,True
76561198049796309,2014-12-08,True
TheHomePage,2015-02-22,True
TheHomePage,2015-04-10,True
Shatteredflame,2014-02-24,True
gottabesaints,2014-03-30,True
gottabesaints,2013-07-11,True
TheOfficalDiabl0,2016-03-24,True
TheOfficalDiabl0,2015-04-24,True
76561198202443306,2015-12-08,False
76561198202443306,2015-12-08,False
76561198202443306,2015-12-06,True
76561198202443306,2015-12-05,True
76561198057609562,2016-07-28,True
76561198086666210,2014-01-06,True
76561198007309128,2014-01-09,True
76561198007309128,2012-12-08,False
76561198007309128,2016-08-24,True
76561198025788203,2014-06-24,True
76561198025788203,,True
76561198068777697,2015-09-14,True
76561198068777697,2015-03-13,True
76561198068777697,2015-03-13,True
76561198068777697,2014-06-24,True
76561198085080390,2015-09-19,True
76561198085080390,2016-06-25,True
76561198085080390,2016-06-25,True
76561198085080390,2014-01-01,True
76561198085080390,2013-12-24,True
76561198085080390,2015-12-16,True
SheriffMcCringle,2014-06-23,True
76561198071846149,2013-12-02,True
fagulol,2016-03-28,True
chmoru1471,2014-07-28,True
ShiFt-exe,2014-11-14,True
ShiFt-exe,2014-12-13,True
76561198025979243,2014-02-03,True
76561198144440845,2016-01-26,True
76561198144440845,,True
Shiftyyyyyyyyy,2013-12-10,True
Shillo_,2014-06-27,True
Shillo_,2016-06-26,False
7656119808378646,,True
76561198004011791,2015-10-03,True
76561198004011791,2015-11-24,True
76561198004011791,2016-05-27,True
76561198004011791,2013-08-27,True
76561198004011791,2013-08-27,False
76561198004011791,2015-08-15,True
Shivosky,2015-11-05,True
Shivosky,2013-04-13,True
76561198007488623,2014-04-10,True
76561198073796378,2015-10-09,True
76561198073796378,2015-01-09,True
robotcoyote,2014-04-10,True
76561198044666616,2015-12-29,True
76561198081436358,2015-11-13,False
76561198081436358,2014-12-01,True
OficialShok,2016-05-31,True
OficialShok,2016-05-31,False
OficialShok,2016-04-23,True
OficialShok,2016-04-23,True
76561198060481049,2014-04-21,True
76561198153158209,2016-07-02,True
76561198044375508,2013-11-26,True
76561198044592183,2015-02-04,True
76561198044592183,2015-08-06,True
76561197970895200,2014-10-17,True
76561197992643903,2012-09-22,True
shudipwnu,2014-07-13,True
Spriteling,2014-11-14,False
akamexxswag,2015-06-28,True
impurepaladin,2015-09-08,True
impurepaladin,2015-10-30,False
impurepaladin,2015-10-30,True
impurepaladin,2015-11-28,True
impurepaladin,2013-03-24,True
impurepaladin,2013-03-23,True
impurepaladin,2016-03-14,True
impurepaladin,2013-12-04,True
23745736,2015-06-15,True
23745736,2014-07-20,True
sickbubblez,2015-11-21,True
sickbubblez,2016-03-29,True
sickbubblez,2016-07-09,True
sickbubblez,2016-02-26,True
Siilan,2015-05-27,True
Siilan,2015-03-19,True
Siilan,2013-12-12,True
76561198089291500,2014-07-29,True
76561198089291500,2014-04-17,True
76561198046562619,2015-01-24,True
1silentsniper1,2011-01-07,True
silentAggressor,2016-01-26,True
silentAggressor,2011-12-28,True
z3b1z,2013-05-29,True
z3b1z,2014-01-14,False
z3b1z,2013-12-01,True
PRsvn,2014-01-25,True
PRsvn,2013-12-11,True
76561198059053798,2015-05-03,True
Sad0Panda,2014-11-22,True
Sad0Panda,2014-04-26,True
76561198046917409,2014-05-25,True
Silverimate47,2015-01-24,True
76561198067439927,2014-01-11,True
Simas1,2015-07-26,False
Simas1,2015-07-22,True
Simas1,2014-02-06,True
whisperrrrrrr,,True
whisperrrrrrr,2013-09-24,True
whisperrrrrrr,2013-11-29,True
whisperrrrrrr,2013-11-26,True
whisperrrrrrr,2014-01-08,True
whisperrrrrrr,2015-04-06,True
76561198157097087,2015-09-01,True
Snake8,2013-06-07,True
Snake8,2013-07-19,True
Snake8,2012-12-30,True
simplzzz123,2015-07-28,True
simplzzz123,2015-01-28,True
pannekoeken2,2016-05-28,True
pannekoeken2,2015-05-22,True
pannekoeken2,2016-03-19,False
pannekoeken2,2014-06-10,True
pannekoeken2,2016-07-08,True
pannekoeken2,2016-07-08,True
pannekoeken2,2016-02-20,True
pannekoeken2,2013-12-28,True
pannekoeken2,2016-04-10,True
76561198017754022,2014-06-22,False
76561198017754022,2016-08-16,True
survivormaster,2014-05-06,True
survivormaster,2014-05-17,True
survivormaster,2014-07-12,True
survivormaster,2016-01-22,True
survivormaster,2014-08-01,True
skuatz,2015-10-05,True
look_at_the_damn_profile,2014-03-11,True
look_at_the_damn_profile,2014-01-10,False
look_at_the_damn_profile,2013-02-21,True
76561198000167222,2015-05-30,True
76561198058539753,2013-05-26,True
76561198058539753,2016-03-19,False
76561198058539753,2015-04-29,True
the_meat_shield,2015-09-20,True
the_meat_shield,2015-05-05,True
the_meat_shield,2015-03-30,True
the_meat_shield,2014-03-30,True
the_meat_shield,2014-03-23,False
the_meat_shield,2014-03-14,True
the_meat_shield,2014-01-28,True
sirmalcolm,2013-01-16,True
sirmalcolm,2012-12-22,True
sirmalcolm,2014-12-14,False
SimonB252,2016-02-16,True
76561198062236203,2013-05-06,True
76561198062236203,2015-05-20,True
76561198062236203,2016-03-30,True
76561198062236203,2016-06-21,False
76561198062236203,2016-01-12,True
ybot27,2014-09-23,True
ybot27,2015-07-31,True
76561198067559117,2015-11-02,True
76561198067559117,2014-11-02,True
76561198035605178,2012-08-28,True
76561198035605178,2014-04-15,True
76561198035605178,2014-04-14,True
sirzabblepants,2014-09-08,True
sirzabblepants,2015-09-07,True
sirzabblepants,2014-03-17,True
sirzabblepants,2015-02-02,True
Squid-lel,2015-01-21,False
76561198101648152,,False
76561198079079942,2015-12-07,True
76561198079079942,2015-12-07,True
76561198013149300,2014-09-22,True
76561198013149300,2015-11-02,True
76561198013149300,2015-11-02,True
76561198013149300,2015-11-02,True
76561198013149300,2015-11-02,True
76561198013149300,2015-11-02,True
76561198013149300,2015-11-16,False
76561198013149300,2016-06-07,True
elishabridge3,2015-11-26,True
76561198019297801,2014-03-10,True
76561198092985183,2015-07-21,True
SirexPower,2015-05-04,False
SirexPower,2015-05-12,True
SirexPower,2015-05-12,False
SirexPower,2015-07-21,False
SirexPower,2015-08-17,False
SirexPower,2016-04-23,True
76561198084616658,2015-12-08,True
76561197992681922,2015-10-31,True
76561197992681922,2015-10-23,True
76561197992681922,2016-03-20,False
76561197992681922,2015-03-15,True
76561197992681922,2016-01-20,True
76561197992681922,2016-01-15,False
76561197992681922,2016-04-17,True
Alex5763,2016-06-17,True
Alex5763,2014-02-19,True
Alex5763,2013-12-23,True
Alex5763,2014-08-04,True
76561198044207497,2016-02-21,True
sirscope,2015-06-01,True
sirscope,2016-01-16,True
sirscope,2015-02-28,True
sirscope,2015-04-03,True
SirThomas99,2016-04-23,True
SirThomas99,2016-04-23,True
watters81,2013-06-15,True
watters81,2014-07-24,True
watters81,2013-12-16,True
76561198092998604,2015-12-12,True
76561198092998604,2016-08-25,True
SithBen,2013-11-29,True
76561197982474515,2016-08-23,False
skauldrich,2015-07-14,True
skauldrich,2014-01-24,True
76561198132717938,2015-10-27,True
76561198132717938,2015-11-23,True
76561198132717938,2016-07-05,False
76561198132717938,2016-07-10,True
76561198132717938,,False
76561198132717938,2015-12-30,False
76561198132717938,2014-08-17,True
probablydead,2015-12-03,True
probablydead,2015-12-29,True
skeptile2,2014-09-13,True
skeptile2,2016-02-16,True
skeptile2,2015-12-20,True
skeptile2,2016-08-13,True
SassyGod,2015-11-16,True
SassyGod,2015-03-25,True
SassyGod,2014-08-18,True
76561198071907118,2014-02-17,True
76561198250778186,2016-03-25,True
76561198056928371,2016-04-12,False
76561198043608225,2015-06-16,True
76561198075626434,2015-09-07,True
76561198075626434,2016-05-24,True
76561198075626434,2016-03-27,True
76561198075626434,2016-02-23,True
76561198075626434,2015-08-12,True
6738497298564377854673421,2015-10-17,True
6738497298564377854673421,2015-10-13,True
laygittlefiggernaggot,2014-04-16,True
Pinki3,2014-11-28,True
Pinki3,2015-02-06,True
Skippy333,2015-11-05,True
Skippy333,2015-03-14,True
Skippy333,2015-06-19,True
Skippy333,2013-12-31,True
Skippy333,2015-12-23,True
Skippy333,2013-12-14,True
SkittleRage,2014-12-09,True
SkittleRage,2014-12-09,True
SkittleRage,2014-12-09,True
SkittleRage,2014-12-09,True
SkittleRage,2014-08-09,True
SkittleRage,2014-08-17,True
326759263846544,2014-06-13,True
326759263846544,2014-04-16,False
SKOOOTA,2013-11-30,True
SKOOOTA,2014-01-08,True
SKOOOTA,2014-01-01,True
SKOOOTA,2014-02-27,True
SKOOOTA,2014-04-01,True
BenjaminoLordo,2014-01-13,True
BenjaminoLordo,2013-12-28,True
skwavicus,2013-01-25,True
skwavicus,2013-12-26,True
Sotrung,2015-03-05,True
Sotrung,2015-03-31,True
Sotrung,2015-01-03,True
Sotrung,2013-12-27,True
Sotrung,2013-12-27,True
Sotrung,2013-12-14,True
skyheat,2014-11-02,True
skyheat,2014-11-13,False
skyheat,2015-05-05,True
skyheat,2015-06-20,True
skyheat,2014-01-24,True
skyheat,2015-04-11,True
76561198011068007,2015-09-12,True
Skyver_,2014-09-11,True
SLAIAX_SLYAXE,2015-12-23,True
76561198101686893,2015-01-17,True
76561198101686893,2015-12-23,True
76561198101686893,2015-12-23,True
76561198053791920,2014-06-26,True
76561198053791920,,False
Tom_scroy,2014-02-10,True
Tom_scroy,2013-12-19,True
76561198091512618,2015-07-24,True
76561198091512618,2014-02-10,True
BicepsAreGoneJustLikeSkins,2015-07-04,False
BicepsAreGoneJustLikeSkins,2014-12-20,True
76561198058919153,2014-11-15,True
76561198058919153,2014-12-01,True
lacscape,2016-02-24,False
lacscape,2015-12-23,True
xXSlimySlimeXx,2015-10-01,True
xXSlimySlimeXx,2015-07-24,True
oskinkthecrocdoc,2015-03-15,True
oskinkthecrocdoc,2014-01-11,True
SomeGuyThatPlaysGames,2014-11-24,True
SomeGuyThatPlaysGames,2014-06-10,True
SomeGuyThatPlaysGames,2015-07-04,False
SomeGuyThatPlaysGames,2014-07-13,True
SomeGuyThatPlaysGames,2015-12-04,True
SomeGuyThatPlaysGames,2014-12-22,False
SomeGuyThatPlaysGames,2014-12-12,True
theslowduck,2015-03-16,True
theslowduck,2014-04-20,True
slushyb,2015-10-09,False
slushyb,,True
slushyb,2016-06-03,True
slushyb,2016-01-25,True
slushyb,2015-12-22,True
slushyb,2016-04-12,True
Dearmean992,2014-12-24,True
wowsteamid,2016-06-22,True
wowsteamid,2015-08-01,True
76561198078767295,2015-03-23,True
76561198078767295,2016-06-29,True
76561198078767295,2016-06-11,True
Sm1ley96,2016-04-29,True
Alex117Alex,2014-10-16,True
76561198169873333,2015-01-23,True
76561198169873333,2016-08-27,False
76561198169873333,2016-04-18,True
76561198169873333,2016-04-18,False
headfullofsmeg,2015-11-07,True
headfullofsmeg,2015-12-09,True
SmellingSavage,2016-02-25,True
SmellingSavage,2015-12-13,True
76561198061093074,2016-06-19,True
76561198078827881,2014-06-22,True
76561197977799906,2012-12-01,True
76561198088947777,2013-11-03,True
76561198088947777,2016-06-26,True
76561198088947777,2013-06-15,True
76561198088947777,2015-02-08,True
76561198088947777,2013-12-28,True
76561198088947777,2013-12-27,True
76561198088947777,2013-08-02,True
76561198088947777,2016-04-20,True
brownscarf,2014-11-26,True
brownscarf,2014-05-25,True
brownscarf,2014-03-13,True
brownscarf,2014-06-24,True
brownscarf,,True
brownscarf,2016-01-11,True
brownscarf,2015-02-01,True
brownscarf,2013-12-02,True
5400540054005400,2014-10-18,True
5400540054005400,2014-10-14,True
5400540054005400,2014-05-19,True
5400540054005400,2014-03-04,True
5400540054005400,2014-01-20,True
5400540054005400,2013-12-08,True
5400540054005400,2013-12-31,True
5400540054005400,2013-12-20,True
Soulstealers,2014-10-16,True
Soulstealers,2014-10-14,False
Soulstealers,2014-06-06,True
Soulstealers,2015-07-20,True
Soulstealers,2014-12-01,True
Soulstealers,2015-04-26,False
76561197990027470,2014-12-30,True
76561197990027470,2013-12-20,True
76561198073733334,2016-02-12,True
76561198062271200,2014-02-18,True
76561198040602090,2014-06-22,True
76561198040602090,2014-06-20,True
76561198040602090,2013-12-31,True
76561198040602090,2013-12-31,True
76561198040602090,2013-12-31,True
76561198040602090,2014-08-17,True
76561198062125305,2014-07-09,True
76561198062125305,2015-07-04,True
76561198062125305,2014-08-17,True
SneakyPete9,2015-05-02,False
SneakyPete9,2015-06-07,True
Variun,2015-09-23,True
76561198045126133,2015-12-06,True
76561198045126133,2015-12-06,False
76561198045126133,2015-12-06,True
76561198032582216,2012-08-22,True
76561198032582216,2012-08-22,True
76561198072527585,2014-05-30,True
Sniper64824,2014-01-03,True
Sniper64824,2013-12-31,True
Sniper64824,2013-12-23,True
xSnipy,2015-05-02,True
xSnipy,2013-12-23,True
xSnipy,2015-12-16,True
xSnipy,2014-04-15,True
ImaTigerRaa,2012-12-01,True
76561197995775619,2015-12-02,True
76561198084994842,2016-08-12,False
76561198077731258,2016-06-09,True
76561198077731258,2014-07-02,True
76561198077731258,2015-01-18,True
76561198077731258,2016-08-18,True
04280122,2013-12-07,True
SnuffyKiins,2013-03-18,True
SnuffyKiins,2014-12-30,True
76561198057253097,2014-03-03,True
76561198057253097,2015-03-01,False
76561198057253097,2016-01-22,True
76561198057253097,2015-01-20,True
swagatron2000,2013-06-15,True
swagatron2000,2016-01-15,True
swagatron2000,2014-12-21,True
76561198014530333,2015-03-30,False
76561198014530333,2015-12-07,True
76561198014530333,2013-12-29,True
76561198014530333,2013-12-28,True
76561198072852555,2015-12-16,False
76561198057919602,2014-09-08,True
76561198057919602,2015-11-22,True
76561198057919602,,True
76561198057919602,,True
76561198057919602,,False
76561198057919602,,True
76561198057919602,2014-05-19,False
76561198096332661,2014-06-23,True
76561198096332661,2015-01-02,True
SOH123,2013-10-27,True
SOH123,2014-02-21,True
SOH123,2013-12-23,True
pheg,2013-12-13,True
76561198090478432,2014-10-18,True
76561198090478432,2015-11-08,True
76561198090478432,2014-01-02,True
76561198090478432,2015-12-31,True
kamakze751,2014-09-01,True
kamakze751,2014-09-01,True
kamakze751,2014-09-01,True
kamakze751,2015-10-31,True
kamakze751,2015-11-09,True
kamakze751,2015-03-14,True
kamakze751,2016-06-30,True
kamakze751,2013-12-06,True
wes132,2016-04-20,True
76561198075806576,2014-07-23,True
76561198075806576,2014-08-21,True
hyper-lethal,2014-06-29,True
76561198065991872,2014-10-11,True
76561198074445285,2015-06-02,True
76561198072865679,2016-03-18,True
Somite11,,True
Somite11,2016-06-19,True
GERDAGUFERSD,2015-09-18,True
GERDAGUFERSD,2015-09-18,True
GERDAGUFERSD,2015-09-12,True
GERDAGUFERSD,2015-10-15,True
GERDAGUFERSD,2016-06-26,True
GERDAGUFERSD,2016-06-25,True
GERDAGUFERSD,2015-12-09,True
GERDAGUFERSD,2015-12-09,True
GERDAGUFERSD,2015-04-13,True
76561198045389453,2014-03-01,False
76561198086045190,2016-08-15,True
SULL3H,2015-11-11,True
SULL3H,2016-04-12,True
Sopa00,2014-07-18,True
76561198060894699,2014-04-13,True
SorenTheOwl,2015-10-21,True
SorenTheOwl,2015-11-27,True
SorenTheOwl,2015-06-27,True
SorenTheOwl,2015-12-11,False
SorenTheOwl,,True
psychologicalwarfareinmyhead,2015-11-19,True
psychologicalwarfareinmyhead,2016-06-03,True
psychologicalwarfareinmyhead,2015-02-14,True
Colidos,2014-02-22,True
Soskii,2015-05-14,True
ohyeahpunk,2014-11-05,False
76561198145408008,2015-09-17,False
76561198052937077,2014-06-26,True
76561198074688122,2014-06-29,False
76561198048809840,2014-02-25,True
Nargoord,2014-07-09,True
Nargoord,2015-01-16,False
Nargoord,2015-01-16,True
Nargoord,2015-01-16,True
Soviet_Steve,2015-10-03,False
Soviet_Steve,2016-05-20,True
Soviet_Steve,2015-07-12,True
Soviet_Steve,,True
Soviet_Steve,2016-02-25,True
Soviet_Steve,2015-12-02,True
payrocanical,2015-03-07,True
payrocanical,2015-07-05,True
payrocanical,2014-02-24,True
76561198001078133,2015-05-29,True
76561198060425303,2015-09-08,True
76561198060425303,2015-09-08,False
76561198060425303,2015-09-08,True
76561198060425303,2015-09-13,False
yoshipowerz,2015-11-06,True
yoshipowerz,2013-11-26,False
yoshipowerz,2015-11-25,True
yoshipowerz,2013-05-15,True
yoshipowerz,2016-02-28,True
yoshipowerz,2013-12-27,True
bearsareniggers,2013-12-02,True
76561198033982370,2015-06-24,False
nicebeme,2014-12-24,True
76561198072632724,2015-11-02,True
76561198072632724,2015-11-16,True
76561198072632724,2014-12-16,True
76561198072632724,2015-08-24,False
SpakAttk,2016-02-26,True
SpamIrwin,2015-09-22,True
SpamIrwin,2012-09-16,True
SpamIrwin,2015-11-13,True
mick0907,2015-10-09,True
mick0907,2016-08-24,True
76561198080103160,2015-09-23,False
76561198080103160,2015-10-24,False
76561198080103160,2014-05-08,True
76561198080103160,2016-05-21,True
76561198080103160,2015-03-28,False
76561198080103160,2015-02-26,True
76561198080103160,2014-12-26,True
spartaaagh,2016-07-22,True
spartaaagh,2015-02-21,False
spartaaagh,2013-12-30,True
spartaaagh,2016-08-15,True
spartaaagh,2014-04-15,False
spartaaagh,2016-04-12,True
alexmr19,2015-05-24,True
alexmr19,2014-01-06,True
alexmr19,2015-01-02,True
alexmr19,2014-12-31,True
alexmr19,2013-12-26,True
alexmr19,2014-12-21,True
alexmr19,2015-04-01,True
76561198068922744,2014-07-24,True
shawshank12,2015-03-05,False
76561198070690126,2015-02-25,True
spaz11boom,2014-07-18,False
spazrael_,2014-06-21,True
SpazCamel,2013-03-20,True
SpazCamel,2013-03-20,True
616333,2014-03-01,True
616333,2014-07-30,True
76561198042961691,2014-06-23,True
76561198042961691,2015-07-04,True
Sp3ctre,2016-03-21,False
Sp3ctre,2016-06-07,True
Sp3ctre,2015-12-27,False
Sp3ctre,2014-12-19,True
Sp3ctre,2015-12-16,True
Sp3ctre,2016-08-30,True
Sp3ctre,2015-08-28,True
Sp3ctre,2016-08-10,False
treB-L,2015-06-18,False
76561198058970610,2015-03-01,True
kicking_ass_for_the_lord,2013-11-30,True
kicking_ass_for_the_lord,2015-04-25,False
iilonestarii,2015-04-08,True
speedy_3014,2016-02-14,True
Spekl,2016-04-23,True
Celatum,2012-12-29,True
76561198099295859,2015-05-30,True
thespicyguy,2016-06-19,True
thespicyguy,,True
thespicyguy,2015-12-10,True
76561198044717313,2015-09-09,True
76561198044717313,2015-03-17,True
76561198070565987,2014-06-28,True
76561198070565987,2014-07-30,True
76561198070565987,2015-12-25,False
py6Spider,2014-09-30,True
76561198056685928,2014-06-28,True
76561198089331221,2014-07-26,True
76561198089331221,2013-12-11,True
76561198106556898,2014-06-28,True
TheSpitfire,2014-07-17,False
QUIT_YOUR_LAZY_ASS_JOB,2014-09-11,True
QUIT_YOUR_LAZY_ASS_JOB,2014-06-16,True
QUIT_YOUR_LAZY_ASS_JOB,2013-12-16,True
76561198090302241,2014-07-14,True
76561198035538775,2015-05-30,True
76561198035538775,2014-12-14,True
76561198035538775,2015-08-17,True
76561198035538775,2015-08-01,True
9876565434213034323,2013-12-31,True
76561198070697304,2014-07-26,True
76561198070697304,2014-08-31,True
76561198070697304,2014-08-24,True
ironchefspook,,True
ironchefspook,2015-05-03,True
ironchefspook,2015-05-12,False
ironchefspook,2013-07-07,True
ironchefspook,2016-07-29,False
ironchefspook,2013-07-02,True
ironchefspook,2013-07-02,True
ironchefspook,2016-08-24,False
metronomeiscool,2012-07-12,True
metronomeiscool,,True
mansuhn,,True
76561198043562907,2014-06-25,True
76561198043562907,2014-06-25,True
76561198043562907,2016-06-15,False
76561198043562907,2014-07-03,True
yepitsafeel,2015-10-06,True
atomiclukai,2015-10-23,True
atomiclukai,2014-10-10,True
atomiclukai,2015-11-29,True
atomiclukai,2014-05-08,True
atomiclukai,2013-12-26,True
atomiclukai,2016-08-27,True
Sporial-Oriiius-Umbria,2013-11-26,True
luckyttm,,True
76561198079518166,2015-07-16,False
sprayer1706,,True
sprayer1706,2015-06-12,True
sprayer1706,2016-02-20,True
1337666133766613376661337,2015-01-19,True
spudcake,2015-06-26,True
SpuffyG,2014-12-24,True
76561198073873333,2013-12-21,True
76561198094324289,2013-08-22,True
Squash,2016-05-22,True
squidamus,2011-05-16,True
squidamus,2011-07-08,True
squidamus,2013-07-31,True
squidamus,2012-07-15,True
squidamus,2011-02-05,True
squidamus,2011-12-28,True
76561198034433526,2016-07-24,False
76561198034433526,2015-08-27,False
squigy,2013-12-26,True
76561198044575627,2014-07-09,False
zdog101,2014-01-19,True
zdog101,2013-12-26,True
76561198036881631,2014-07-30,True
76561198036881631,2014-02-22,True
76561198060184028,2015-12-03,True
thedongsmasher,2013-07-21,True
mrstacks,2015-02-12,False
StudioClod,2015-06-23,True
StudioClod,,True
StudioClod,2015-12-05,True
StudioClod,2015-12-12,True
StudioClod,2015-08-07,True
StudioClod,2015-04-03,True
StudioClod,2015-04-03,True
Stagdage,2014-11-13,True
Stagdage,2014-07-15,True
Stagdage,2014-02-25,True
stagman231,2012-07-13,True
stagman231,2012-01-01,True
76561198065240425,2014-07-24,True
staleath,2014-02-23,True
76561198057573332,2014-12-03,True
Jpladeira,2015-11-18,True
Jpladeira,,True
Jpladeira,2016-02-11,True
starturner,2015-08-25,True
76561198061268926,2015-06-16,True
76561198040994679,2014-09-05,False
76561198040994679,2014-02-09,False
1234148932401,2014-11-23,True
1234148932401,,True
1234148932401,2015-07-15,True
1234148932401,2015-02-18,True
1234148932401,2014-12-20,True
1234148932401,2015-08-02,True
1234148932401,2014-04-19,True
starlog,2014-09-17,True
Starnsworth,2015-10-07,True
76561198033248600,2015-12-29,True
staryoshi06,2012-08-25,True
76561198066562072,2014-05-30,True
76561198089346291,2014-09-24,True
76561198089346291,2014-06-20,True
76561198089346291,2014-01-20,True
76561198034216168,2014-04-11,False
PutoelqueLeeXD,,False
StegoRekt,2015-10-19,True
StegoRekt,2016-03-12,True
StegoRekt,2016-06-28,True
StegoRekt,,True
GuilhermeGVM,2013-07-17,True
sterscram,2012-09-28,True
sterscram,2015-06-26,True
76561198059711677,2015-10-01,False
76561198059711677,2015-10-01,True
76561198111412996,2014-07-10,True
steve_the_pie,2014-11-07,True
76561198064197386,2014-01-14,True
Stevio_Pistachio,2014-03-16,True
Stevio_Pistachio,2015-06-20,True
Stevio_Pistachio,2015-07-20,True
76561197971336570,2015-05-06,True
stilli1988,2014-09-29,True
stilli1988,2014-09-16,False
stilli1988,2016-08-21,True
stilli1988,2016-08-20,False
stilli1988,2016-08-17,False
stilli1988,2016-08-16,False
rhooky,2013-11-29,True
76561198026050448,2016-07-29,False
76561198026050448,2015-07-10,False
76561198026050448,2015-04-12,False
76561198026050448,2015-04-12,False
76561198049920234,2014-06-23,True
76561198174213406,2015-09-12,True
76561198174213406,2016-07-25,True
76561198174213406,2016-07-25,True
76561198174213406,,True
76561198174213406,2015-12-28,True
76561198174213406,2015-12-27,True
76561198174213406,,True
76561198174213406,,True
stone_donkey,2015-11-21,True
stone_donkey,2016-04-19,False
76561198066750084,2014-11-06,True
76561198076513951,2015-09-11,True
76561198076513951,2016-07-24,True
76561198076513951,,True
76561198076513951,,True
76561198076513951,2015-01-21,True
76561198076513951,2013-12-07,True
storminnorman,2015-11-25,True
76561198046735880,2016-06-14,True
Str1ke4,2013-12-16,True
Str1ke4,2014-04-03,True
stratosgamingg,2015-12-29,True
Stra7x,2015-07-13,True
Stra7x,2015-07-11,True
Stra7x,2014-02-08,True
JoshuaWill,2015-10-26,True
JoshuaWill,2014-10-21,True
JoshuaWill,2015-12-05,False
Strobies,2016-05-11,True
Strobies,2014-06-21,True
Strobies,2016-07-02,True
Strobies,2013-01-04,True
76561198078614334,2014-01-28,True
2ez2xl,2014-11-25,True
2ez2xl,2015-06-14,True
strongeee,2016-01-14,False
strongeee,2016-02-12,True
strongeee,2013-12-14,True
strongeee,2016-08-12,True
strongeee,2014-04-11,True
Stryker103,2014-07-16,True
Stryker103,2016-01-16,True
Stryker103,2014-12-06,True
strykon,2016-05-14,True
strykon,2014-02-24,True
getrektscrubuwotm8,2013-09-14,True
getrektscrubuwotm8,2016-03-12,True
getrektscrubuwotm8,2016-01-14,True
getrektscrubuwotm8,2016-01-14,True
getrektscrubuwotm8,2016-01-14,True
getrektscrubuwotm8,2016-01-14,True
getrektscrubuwotm8,2016-01-14,True
StuntMobile,2014-06-25,True
76561198077195459,2014-05-20,True
76561198077195459,2015-07-27,True
76561198027093071,2015-12-24,True
subordermanagement,2015-12-11,True
subtember11,2013-09-07,True
subtember11,2014-09-12,True
subtember11,2015-03-09,True
subtember11,2015-01-19,True
subtember11,2015-01-17,True
WHOTHEFUCKTOOKMYURL,2015-02-02,True
smcs,2013-11-26,True
smcs,2013-11-26,True
smcs,2013-11-26,True
smcs,2013-11-26,True
smcs,2013-11-26,False
smcs,2013-11-26,False
smcs,2016-08-16,True
SuckyEngyKang3000,2014-10-24,True
SuckyEngyKang3000,2015-01-15,True
SucoVidya,2015-11-01,True
SucoVidya,2014-03-04,True
SucoVidya,2015-01-23,False
SucoVidya,2015-01-23,True
SucoVidya,2015-12-13,True
SucoVidya,,True
76561198065655658,2014-05-16,True
AidelSufyanProfile,2016-05-30,True
AidelSufyanProfile,2015-06-07,True
AidelSufyanProfile,2016-05-30,True
AidelSufyanProfile,2015-06-07,True
benjisponge,2014-09-09,False
benjisponge,2014-10-07,True
benjisponge,2014-11-15,True
benjisponge,,True
benjisponge,2014-03-14,True
benjisponge,2014-03-14,True
benjisponge,2014-06-06,True
benjisponge,2015-06-16,True
benjisponge,2015-12-08,True
benjisponge,2014-08-18,True
Urit,2014-09-16,True
Urit,2014-09-16,True
Urit,2015-10-17,True
SuperCoziPrower,2013-02-15,True
SuperCoziPrower,2014-02-14,True
SuperCoziPrower,2013-12-17,True
76561198053383314,2013-12-03,True
supermaorio,,True
76561198080348540,2014-06-27,True
SuperSneakyCreamPuff,2015-09-18,True
SuperSneakyCreamPuff,2014-10-18,True
SuperSneakyCreamPuff,2015-11-09,True
SuperSneakyCreamPuff,2015-03-09,True
SuperSneakyCreamPuff,2015-03-27,True
SuperSneakyCreamPuff,2016-07-28,False
SuperSneakyCreamPuff,2015-02-27,True
